# LAMMPS data file written by Ovito Basic 3.0.0-dev791
301 atoms
827 bonds
4 atom types
1764 bond types
-0.9999997689 27.4999997689 xlo xhi
-0.1339697689 20.9185797689 ylo yhi
-1.0 1.0 zlo zhi

Masses

1 1.0
2 1.0
3 1.0
4 1.0

Atoms  # molecular

321 1 1 11.5 11.25833 0.0
322 1 1 12.0 10.3923 0.0
323 1 1 12.5 11.25833 0.0
324 1 1 13.0 10.3923 0.0
325 1 1 13.5 11.25833 0.0
326 1 1 14.0 10.3923 0.0
327 1 1 14.5 11.25833 0.0
328 1 1 15.0 10.3923 0.0
329 1 1 15.5 11.25833 0.0
330 1 1 16.0 10.3923 0.0
331 1 1 16.5 11.25833 0.0
332 1 2 17.0 10.3923 0.0
333 1 1 17.5 11.25833 0.0
334 1 1 18.0 10.3923 0.0
335 1 1 18.5 11.25833 0.0
336 1 1 19.0 10.3923 0.0
337 1 1 19.5 11.25833 0.0
338 1 1 20.0 10.3923 0.0
339 1 1 20.5 11.25833 0.0
340 1 1 21.0 10.3923 0.0
341 1 1 21.5 11.25833 0.0
342 1 1 22.0 10.3923 0.0
343 1 1 22.5 11.25833 0.0
344 1 1 23.0 10.3923 0.0
345 1 1 23.5 11.25833 0.0
346 1 1 24.0 10.3923 0.0
347 1 1 24.5 11.25833 0.0
348 1 1 25.0 10.3923 0.0
349 1 1 25.5 11.25833 0.0
350 1 1 26.0 10.3923 0.0
351 1 1 26.5 11.25833 0.0
352 1 1 0.0 12.12436 0.0
353 1 1 0.5 12.99038 0.0
354 1 4 1.0 12.12436 0.0
355 1 1 1.5 12.99038 0.0
356 1 4 2.0 12.12436 0.0
357 1 1 2.5 12.99038 0.0
358 1 4 3.0 12.12436 0.0
359 1 1 3.5 12.99038 0.0
360 1 1 4.0 12.12436 0.0
361 1 1 4.5 12.99038 0.0
362 1 1 5.0 12.12436 0.0
363 1 1 5.5 12.99038 0.0
364 1 1 6.0 12.12436 0.0
365 1 1 6.5 12.99038 0.0
366 1 1 7.0 12.12436 0.0
367 1 1 7.5 12.99038 0.0
368 1 1 8.0 12.12436 0.0
369 1 1 8.5 12.99038 0.0
370 1 1 9.0 12.12436 0.0
371 1 1 9.5 12.99038 0.0
372 1 1 10.0 12.12436 0.0
373 1 1 10.5 12.99038 0.0
374 1 1 11.0 12.12436 0.0
375 1 1 11.5 12.99038 0.0
376 1 1 12.0 12.12436 0.0
377 1 1 12.5 12.99038 0.0
378 1 1 13.0 12.12436 0.0
379 1 1 13.5 12.99038 0.0
380 1 1 14.0 12.12436 0.0
381 1 1 14.5 12.99038 0.0
382 1 1 15.0 12.12436 0.0
383 1 1 15.5 12.99038 0.0
384 1 1 16.0 12.12436 0.0
385 1 1 16.5 12.99038 0.0
386 1 1 17.0 12.12436 0.0
387 1 1 17.5 12.99038 0.0
388 1 1 18.0 12.12436 0.0
389 1 1 18.5 12.99038 0.0
390 1 1 19.0 12.12436 0.0
391 1 1 19.5 12.99038 0.0
392 1 1 20.0 12.12436 0.0
393 1 1 20.5 12.99038 0.0
394 1 1 21.0 12.12436 0.0
395 1 1 21.5 12.99038 0.0
396 1 1 22.0 12.12436 0.0
397 1 1 22.5 12.99038 0.0
398 1 1 23.0 12.12436 0.0
399 1 1 23.5 12.99038 0.0
400 1 1 24.0 12.12436 0.0
401 1 1 24.5 12.99038 0.0
402 1 1 25.0 12.12436 0.0
403 1 1 25.5 12.99038 0.0
404 1 1 26.0 12.12436 0.0
405 1 1 26.5 12.99038 0.0
406 1 1 0.0 13.85641 0.0
407 1 1 0.5 14.72243 0.0
408 1 1 1.0 13.85641 0.0
409 1 1 1.5 14.72243 0.0
410 1 1 2.0 13.85641 0.0
411 1 1 2.5 14.72243 0.0
412 1 1 3.0 13.85641 0.0
413 1 1 3.5 14.72243 0.0
414 1 1 4.0 13.85641 0.0
415 1 1 4.5 14.72243 0.0
416 1 1 5.0 13.85641 0.0
417 1 1 5.5 14.72243 0.0
418 1 1 6.0 13.85641 0.0
419 1 1 6.5 14.72243 0.0
420 1 1 7.0 13.85641 0.0
421 1 1 7.5 14.72243 0.0
422 1 1 8.0 13.85641 0.0
423 1 1 8.5 14.72243 0.0
424 1 1 9.0 13.85641 0.0
425 1 1 9.5 14.72243 0.0
426 1 1 10.0 13.85641 0.0
427 1 1 10.5 14.72243 0.0
428 1 1 11.0 13.85641 0.0
429 1 1 11.5 14.72243 0.0
430 1 1 12.0 13.85641 0.0
431 1 1 12.5 14.72243 0.0
432 1 1 13.0 13.85641 0.0
433 1 1 13.5 14.72243 0.0
434 1 1 14.0 13.85641 0.0
435 1 1 14.5 14.72243 0.0
436 1 1 15.0 13.85641 0.0
437 1 1 15.5 14.72243 0.0
