# LAMMPS data file written by Ovito 3.0.0-dev539
312 atoms
788 bonds
1 atom types
1 bond types
-11.75 38.25 xlo xhi
-11.576605 38.423395 ylo yhi
-5.0 5.0 zlo zhi

Masses

1 0.0

Atoms  # bond

1 1 1 18.5 0.86603 0.0
2 1 1 19.5 0.86603 0.0
3 1 1 20.5 0.86603 0.0
4 1 1 21.5 0.86603 0.0
5 1 1 22.5 0.86603 0.0
6 1 1 23.5 0.86603 0.0
7 1 1 24.5 0.86603 0.0
8 1 1 25.5 0.86603 0.0
9 1 1 17.5 2.59808 0.0
10 1 1 18.0 1.73205 0.0
11 1 1 18.5 2.59808 0.0
12 1 1 19.0 1.73205 0.0
13 1 1 19.5 2.59808 0.0
14 1 1 20.0 1.73205 0.0
15 1 1 20.5 2.59808 0.0
16 1 1 21.0 1.73205 0.0
17 1 1 21.5 2.59808 0.0
18 1 1 22.0 1.73205 0.0
19 1 1 22.5 2.59808 0.0
20 1 1 23.0 1.73205 0.0
21 1 1 23.5 2.59808 0.0
22 1 1 24.0 1.73205 0.0
23 1 1 24.5 2.59808 0.0
24 1 1 25.0 1.73205 0.0
25 1 1 25.5 2.59808 0.0
26 1 1 26.0 1.73205 0.0
27 1 1 26.5 2.59808 0.0
28 1 1 8.5 4.33013 0.0
29 1 1 9.5 4.33013 0.0
30 1 1 10.5 4.33013 0.0
31 1 1 11.5 4.33013 0.0
32 1 1 12.5 4.33013 0.0
33 1 1 13.5 4.33013 0.0
34 1 1 16.5 4.33013 0.0
35 1 1 17.0 3.4641 0.0
36 1 1 17.5 4.33013 0.0
37 1 1 18.0 3.4641 0.0
38 1 1 18.5 4.33013 0.0
39 1 1 19.0 3.4641 0.0
40 1 1 19.5 4.33013 0.0
41 1 1 20.0 3.4641 0.0
42 1 1 20.5 4.33013 0.0
43 1 1 21.0 3.4641 0.0
44 1 1 21.5 4.33013 0.0
45 1 1 22.0 3.4641 0.0
46 1 1 22.5 4.33013 0.0
47 1 1 23.0 3.4641 0.0
48 1 1 23.5 4.33013 0.0
49 1 1 24.0 3.4641 0.0
50 1 1 24.5 4.33013 0.0
51 1 1 25.0 3.4641 0.0
52 1 1 25.5 4.33013 0.0
53 1 1 26.0 3.4641 0.0
54 1 1 1.5 6.06218 0.0
55 1 1 2.5 6.06218 0.0
56 1 1 3.0 5.19615 0.0
57 1 1 3.5 6.06218 0.0
58 1 1 4.0 5.19615 0.0
59 1 1 4.5 6.06218 0.0
60 1 1 5.0 5.19615 0.0
61 1 1 5.5 6.06218 0.0
62 1 1 6.0 5.19615 0.0
63 1 1 6.5 6.06218 0.0
64 1 1 7.0 5.19615 0.0
65 1 1 7.5 6.06218 0.0
66 1 1 8.0 5.19615 0.0
67 1 1 8.5 6.06218 0.0
68 1 1 9.0 5.19615 0.0
69 1 1 9.5 6.06218 0.0
70 1 1 10.0 5.19615 0.0
71 1 1 10.5 6.06218 0.0
72 1 1 11.0 5.19615 0.0
73 1 1 11.5 6.06218 0.0
74 1 1 12.0 5.19615 0.0
75 1 1 12.5 6.06218 0.0
76 1 1 13.0 5.19615 0.0
77 1 1 13.5 6.06218 0.0
78 1 1 14.0 5.19615 0.0
79 1 1 14.5 6.06218 0.0
80 1 1 15.0 5.19615 0.0
81 1 1 15.5 6.06218 0.0
82 1 1 16.0 5.19615 0.0
83 1 1 16.5 6.06218 0.0
84 1 1 17.0 5.19615 0.0
85 1 1 17.5 6.06218 0.0
86 1 1 18.0 5.19615 0.0
